	56962	-3.5236304099999995
	56948	-3.45039021
	56964	-3.1777369199999996
	56952	-3.1322392199999998
	57274	-3.1253999999999995
	57273	-2.976
	57271	-2.93568
	56959	-2.8275156
	57065	-2.76408
	56761	-2.75838129
	57072	-2.7402
	57084	-2.7348
	57076	-2.73432
	57063	-2.7336
	57080	-2.72532
	57078	-2.71848
	57070	-2.718
	56969	-2.69845749
	57056	-2.69748
	57074	-2.69496
	54904	-2.68824
	56767	-2.68491915
	56652	-2.6843643
	56756	-2.6653884299999997
	56688	-2.6637238799999996
	57066	-2.6587199999999998
	56654	-2.6578424699999994
	57188	-2.65548
	57293	-2.64
	56856	-2.6395324199999997
	54851	-2.6178000000000003
	57281	-2.6012399999999998
	57295	-2.59848
	57186	-2.5981199999999998
	57175	-2.5866
	57081	-2.5736399999999997
	56949	-2.5721736299999995
	57285	-2.56236
	58214	-2.55952305
	54824	-2.5580399999999996
	56693	-2.54542986
	57370	-2.5432104599999996
	53998	-2.53152
	54825	-2.5279199999999995
	56961	-2.5273417499999997
	54828	-2.52276
	57082	-2.52108
	57298	-2.49672
	57187	-2.4965999999999995
	56748	-2.4923862
	56751	-2.4855060599999996
	56752	-2.4850621799999995
	57185	-2.48412
	56954	-2.4801794999999998
	56854	-2.4710799599999995
	56768	-2.4694154099999994
	56844	-2.46808377
	56950	-2.4602049
	57162	-2.45844
	56746	-2.4448910399999995
	57193	-2.43984
	56757	-2.4353476199999995
	56766	-2.4339050099999997
	57297	-2.4254399999999996
	54908	-2.4221999999999997
	57083	-2.4084
	54842	-2.40372
	57177	-2.4014399999999996
	57071	-2.4
	53972	-2.3796
	53864	-2.37744
	54744	-2.37432
	56643	-2.37264957
	56745	-2.3669900999999998
	57279	-2.3664352499999994
	54836	-2.36604
	56867	-2.36266227
	57169	-2.36016
	58223	-2.35467243
	56742	-2.3392475999999998
	54852	-2.33748
	54831	-2.32284
	54935	-2.31516
	58104	-2.30868
	57363	-2.2970789999999996
	54822	-2.295
	57178	-2.28084
	57290	-2.27988
	54906	-2.2774799999999997
	57079	-2.27568
	53984	-2.27532
	57090	-2.26848
	56946	-2.2676719499999995
	56869	-2.26700613
	57085	-2.26584
	57292	-2.26344
	58118	-2.2606808399999996
	57179	-2.25756
	54936	-2.2534799999999997
	51328	-2.2471425
	56651	-2.24647668
	54765	-2.2435199999999997
	56646	-2.24170497
	56764	-2.2346028899999997
	56870	-2.2293872999999995
	53994	-2.22552
	54731	-2.2195199999999997
	54732	-2.21772
	54841	-2.21352
	57294	-2.2098
	57061	-2.20932
	57075	-2.2069199999999998
	54835	-2.20464
	54925	-2.2043999999999997
	53978	-2.1954
	57195	-2.19324
	58220	-2.1925452599999997
	57087	-2.19168
	58207	-2.18412
	57194	-2.18124
	56835	-2.1807824399999998
	53987	-2.18064
	53995	-2.1786
	56944	-2.1687976799999995
	57067	-2.1625199999999998
	54833	-2.148
	53986	-2.14728
	58507	-2.14272
	58202	-2.14238682
	57156	-2.13864
	58225	-2.1325104899999996
	53464	-2.1284045999999996
	56966	-2.1249645299999997
	57299	-2.11836
	53982	-2.1138
	56951	-2.1105384299999996
	57196	-2.10948
	57265	-2.10787515
	56843	-2.10687642
	57254	-2.10432
	57053	-2.10228
	56739	-2.0965562099999997
	53961	-2.09496
	53979	-2.08968
	54909	-2.08572
	54929	-2.0805599999999997
	53854	-2.07204
	54923	-2.06052
	54832	-2.05824
	57181	-2.05728
	57191	-2.0538
	56567	-2.0516133599999997
	54843	-2.04888
	58117	-2.04273576
	57296	-2.0418
	54737	-2.04084
	58514	-2.03844
	57099	-2.0316
	57197	-2.02716
	54734	-2.02656
	56673	-2.02620123
	53988	-2.025
	56669	-2.0247586199999996
	53866	-2.0210399999999997
	58109	-2.0177675099999997
	58311	-2.01665781
	54846	-2.0157599999999998
	56846	-2.0095557299999998
	58203	-2.00900088
	53948	-2.0085599999999997
	53964	-2.00664
	58100	-2.0065199999999996
	58114	-2.0044511099999998
	53989	-2.00352
	58215	-2.0015658899999997
	56645	-1.99468575
	56585	-1.99457478
	54729	-1.9922399999999998
	56838	-1.9894701599999998
	57094	-1.9861199999999999
	57192	-1.9826399999999997
	57077	-1.9825199999999998
	58128	-1.9821461399999998
	57054	-1.97664
	56793	-1.9697174999999998
	53853	-1.96848
	58125	-1.96572258
	53983	-1.9602
	54914	-1.95972
	58126	-1.9555133399999998
	54764	-1.95
	54922	-1.94916
	57098	-1.94916
	57091	-1.9484399999999997
	56548	-1.94830029
	56763	-1.9450821599999997
	57144	-1.94232
	53958	-1.9422
	58108	-1.9355387399999997
	54827	-1.93092
	56778	-1.9306560599999998
	54727	-1.9270800000000001
	56975	-1.92599532
	54759	-1.9245599999999998
	53962	-1.92276
	57055	-1.9161599999999999
	54837	-1.91544
	56862	-1.9050219899999998
	53993	-1.9039199999999998
	58224	-1.8909287999999997
	53850	-1.8905999999999998
	57256	-1.8878216399999999
	56977	-1.87894404
	57184	-1.8785999999999998
	54736	-1.8638399999999997
	56872	-1.85841459
	53967	-1.8576
	57268	-1.8549745199999998
	53957	-1.8539999999999999
