	56295	-2.1063
	56485	-2.0166
	56575	-1.814
	56487	-1.747
	56387	-1.7234
	56395	-1.6395
	56584	-1.5915
	56489	-1.5714
	56286	-1.4539
	56585	-1.4323
	56291	-1.3969
	56285	-1.3968
	56297	-1.3873
	56651	-1.3574
	56181	-1.3436
	56296	-1.3413
	56384	-1.3358
	56190	-1.3273
	58116	-1.327
	56673	-1.3249
	56279	-1.3193
	56272	-1.2813
	56197	-1.2757
	56752	-1.2563
	56592	-1.2543
	56390	-1.2509
	58016	-1.2444
	56580	-1.2168
	56586	-1.1977
	56186	-1.1833
	56578	-1.1829
	56674	-1.1814
	56187	-1.1704
	56199	-1.1661
	56189	-1.1597
	56666	-1.1524
	56391	-1.1308
	56582	-1.1094
	56196	-1.097
	56281	-1.096
	56378	-1.0927
	56289	-1.0849
	56497	-1.0813
	56571	-1.0796
	56385	-1.068
	59001	-1.0645200000000001
	56473	-1.0642
	56290	-1.0498
	56394	-1.0297
	56371	-1.0155
	56298	-1.0151
	56381	-0.9947
	56373	-0.9935
	59640	-0.9846900000000001
	56565	-0.9775
	58409	-0.959
	56479	-0.9364
	56276	-0.934
	56480	-0.9321
	54900	-0.9266844999999999
	59449	-0.92268
	54903	-0.9172466799999999
	56688	-0.899
	56288	-0.883
	56594	-0.8583
	54429	-0.85558067
	57942	-0.85203
	57093	-0.84318031
	56198	-0.8353
	54817	-0.8318959599999999
	54419	-0.81930464
	54424	-0.8186801699999999
	54416	-0.80874542
	56144	-0.8082
	59644	-0.80442
	56595	-0.7991
	56649	-0.7982
	56462	-0.7967
	57304	-0.7844
	56183	-0.7801
	57870	-0.764
	56567	-0.7603
	56645	-0.7601
	56386	-0.7589
	54398	-0.7533379
	54399	-0.74839891
	54513	-0.7479447499999999
	54436	-0.73823708
	56548	-0.7373
	54499	-0.73727199
	52652	-0.73613659
	56757	-0.731
	56474	-0.7245
	52546	-0.72376073
	56146	-0.7205
	54505	-0.7164941699999999
	54439	-0.7130312
	54511	-0.70951146
	56478	-0.7057
	54514	-0.7055943299999999
	59004	-0.70038
	56383	-0.6976
	56742	-0.6957
	59448	-0.6936300000000001
	54520	-0.68759824
	54433	-0.68617899
	59017	-0.6837300000000001
	54596	-0.6653444
	56669	-0.6615
	54510	-0.65932678
	54430	-0.65580704
	54515	-0.65069774
	56691	-0.6492
	53980	-0.64422596
	59750	-0.6436799999999999
	54594	-0.63871927
	53897	-0.62861421
	54809	-0.6266840300000001
	54901	-0.62474265
	56280	-0.6236
	56287	-0.6233
	53899	-0.6228236699999999
	54431	-0.62225597
	53773	-0.6212341100000001
	53892	-0.6197580899999999
	56664	-0.6185
	53883	-0.6160680399999999
	54449	-0.61567065
	56251	-0.6138
	53698	-0.6104478099999999
	54319	-0.60619006
	56793	-0.6054
	53688	-0.6024432399999999
	53894	-0.5994912
	57834	-0.5991
	59848	-0.5981
	56646	-0.5945
	56374	-0.5936
