54728	-999
54729	-999
54730	-999
54731	-999
54732	-999
54734	-999
54736	-999
54737	-999
54738	-999
54749	-999
54752	-999
54755	-999
54759	-999
54765	-999
54766	-999
54777	-999
54778	-999
54800	-999
54801	-999
54802	-999
54803	-999
54804	-999
54805	-999
54806	-999
54807	-999
54809	-999
54810	-999
54811	-999
54812	-999
54814	-999
54815	-999
54816	-999
54817	-999
54818	-999
54819	-999
54820	-999
54821	-999
54822	-999
54824	-999
54825	-999
54827	-999
54828	-999
54829	-999
54830	-999
54831	-999
54832	-999
54833	-999
54834	-999
54835	-999
54837	-999
54841	-999
54844	-999
54846	-999
54848	-999
54849	-999
54851	-999
54852	-999
54853	-999
54855	-999
54861	-999
54871	-999
54900	-999
54901	-999
54902	-999
54903	-999
54904	-999
54905	-999
54906	-999
54907	-999
54908	-999
54910	-999
54911	-999
54912	-999
54913	-999
54914	-999
54915	-999
54917	-999
54918	-999
54919	-999
54920	-999
54921	-999
54922	-999
54923	-999
54925	-999
54927	-999
54932	-999
54935	-999
54938	-999
54939	-999
54940	-999
54943	-999
54952	-999
55597	-999
56016	-999
56045	-999
56071	-999
56075	-999
56081	-999
56082	-999
56084	-999
56091	-999
56092	-999
56094	-999
56095	-999
56097	-999
56132	-999
56147	-999
56158	-999
56164	-999
56168	-999
56171	-999
56180	-999
56181	-999
56183	-999
56184	-999
56185	-999
56186	-999
56189	-999
56190	-999
56192	-999
56193	-999
56194	-999
56195	-999
56197	-999
56198	-999
56199	-999
56263	-999
56265	-999
56267	-999
56272	-999
56273	-999
56276	-999
56278	-999
56279	-999
56280	-999
56281	-999
56284	-999
56285	-999
56286	-999
56288	-999
56289	-999
56290	-999
56291	-999
56294	-999
56295	-999
56296	-999
56297	-999
56298	-999
56371	-999
56373	-999
56378	-999
56380	-999
56381	-999
56382	-999
56383	-999
56384	-999
56387	-999
56389	-999
56390	-999
56391	-999
56393	-999
56394	-999
56395	-999
56396	-999
56399	-999
56441	-999
56443	-999
56473	-999
56474	-999
56478	-999
56480	-999
56483	-999
56487	-999
56489	-999
56490	-999
56491	-999
56493	-999
56494	-999
56496	-999
56497	-999
56498	-999
56499	-999
56567	-999
56569	-999
56575	-999
56578	-999
56580	-999
56582	-999
56584	-999
56585	-999
56592	-999
56593	-999
56594	-999
56595	-999
56596	-999
56598	-999
56641	-999
56645	-999
56646	-999
56649	-999
56652	-999
56654	-999
56665	-999
56669	-999
56670	-999
56673	-999
56674	-999
56675	-999
56688	-999
56697	-999
56742	-999
56745	-999
56746	-999
56752	-999
56755	-999
56756	-999
56757	-999
56761	-999
56764	-999
56766	-999
56767	-999
56772	-999
56774	-999
56775	-999
56777	-999
56781	-999
56782	-999
56783	-999
56785	-999
56788	-999
56790	-999
56835	-999
56836	-999
56839	-999
56840	-999
56841	-999
56842	-999
56843	-999
56844	-999
56846	-999
56849	-999
56851	-999
56854	-999
56862	-999
56863	-999
56867	-999
56869	-999
56870	-999
56871	-999
56872	-999
56873	-999
56876	-999
56878	-999
56879	-999
56880	-999
56881	-999
56882	-999
56883	-999
56885	-999
56889	-999
56891	-999
56898	-999
56944	-999
56945	-999
56948	-999
56949	-999
56950	-999
56952	-999
56958	-999
56961	-999
56962	-999
56970	-999
56973	-999
56975	-999
56976	-999
56978	-999
56982	-999
56984	-999
56987	-999
56989	-999
56992	-999
56994	-999
56995	-999
56996	-999
57001	-999
57002	-999
57004	-999
57006	-999
57007	-999
57008	-999
57011	-999
57012	-999
57016	-999
57020	-999
57021	-999
57022	-999
57023	-999
57024	-999
57026	-999
57027	-999
57029	-999
57031	-999
57032	-999
57033	-999
57035	-999
57036	-999
57038	-999
57039	-999
57040	-999
57041	-999
57042	-999
57043	-999
57044	-999
57045	-999
57047	-999
57053	-999
57054	-999
57055	-999
57056	-999
57057	-999
57060	-999
57061	-999
57063	-999
57065	-999
57066	-999
57070	-999
57072	-999
57073	-999
57074	-999
57075	-999
57076	-999
57078	-999
57079	-999
57080	-999
57081	-999
57082	-999
57084	-999
57085	-999
57090	-999
57093	-999
57094	-999
57095	-999
57096	-999
57098	-999
57099	-999
57102	-999
57105	-999
57110	-999
57111	-999
57113	-999
57119	-999
57126	-999
57128	-999
57129	-999
57131	-999
57132	-999
57137	-999
57140	-999
57153	-999
57155	-999
57162	-999
57169	-999
57173	-999
57175	-999
57176	-999
57177	-999
57179	-999
57180	-999
57182	-999
57183	-999
57184	-999
57185	-999
57186	-999
57187	-999
57188	-999
57189	-999
57190	-999
57191	-999
57192	-999
57194	-999
57195	-999
57196	-999
57197	-999
57198	-999
57204	-999
57208	-999
57213	-999
57216	-999
57217	-999
57231	-999
57233	-999
57242	-999
57247	-999
57248	-999
57249	-999
57253	-999
57254	-999
57257	-999
57260	-999
57261	-999
57268	-999
57271	-999
57273	-999
57274	-999
57281	-999
57292	-999
57293	-999
57294	-999
57295	-999
57296	-999
57298	-999
57299	-999
57303	-999
57304	-999
57307	-999
57308	-999
57309	-999
57314	-999
57315	-999
57317	-999
57318	-999
57320	-999
57324	-999
57326	-999
57329	-999
57333	-999
57339	-999
57345	-999
57349	-999
57351	-999
57352	-999
57353	-999
57361	-999
57362	-999
57363	-999
57368	-999
57370	-999
57377	-999
57385	-999
57387	-999
57388	-999
57389	-999
57390	-999
57396	-999
57398	-999
57401	-999
57402	-999
57407	-999
57408	-999
57409	-999
57413	-999
57414	-999
57415	-999
57416	-999
57417	-999
57420	-999
57425	-999
57431	-999
57437	-999
57438	-999
57453	-999
57460	-999
57462	-999
57464	-999
57465	-999
57466	-999
57469	-999
57475	-999
57477	-999
57481	-999
57485	-999
57486	-999
57489	-999
57491	-999
57492	-999
57496	-999
57498	-999
57499	-999
57503	-999
57505	-999
57506	-999
57507	-999
57508	-999
57509	-999
57510	-999
57511	-999
57513	-999
57514	-999
57515	-999
57518	-999
57519	-999
57522	-999
57525	-999
57537	-999
57540	-999
57541	-999
57543	-999
57544	-999
57558	-999
57564	-999
57565	-999
57566	-999
57571	-999
57575	-999
57577	-999
57582	-999
57585	-999
57586	-999
57589	-999
57590	-999
57600	-999
57603	-999
57605	-999
57609	-999
57622	-999
57623	-999
57634	-999
57635	-999
57636	-999
57637	-999
57640	-999
57643	-999
57646	-999
57657	-999
57658	-999
57661	-999
57663	-999
57666	-999
57674	-999
57678	-999
57680	-999
57688	-999
57694	-999
57698	-999
57699	-999
57708	-999
57713	-999
57714	-999
57717	-999
57719	-999
57720	-999
57723	-999
57728	-999
57732	-999
57734	-999
57735	-999
57736	-999
57737	-999
57738	-999
57739	-999
57740	-999
57742	-999
57743	-999
57744	-999
57749	-999
57754	-999
57760	-999
57762	-999
57763	-999
57765	-999
57767	-999
57768	-999
57769	-999
57771	-999
57772	-999
57773	-999
57777	-999
57778	-999
57781	-999
57786	-999
57792	-999
57796	-999
57798	-999
57800	-999
57807	-999
57808	-999
57809	-999
57811	-999
57813	-999
57814	-999
57818	-999
57821	-999
57822	-999
57824	-999
57828	-999
57829	-999
57834	-999
57835	-999
57837	-999
57842	-999
57844	-999
57846	-999
57851	-999
57859	-999
57860	-999
57865	-999
57867	-999
57868	-999
57870	-999
57871	-999
57875	-999
57876	-999
57881	-999
57882	-999
57883	-999
57886	-999
57887	-999
57891	-999
57895	-999
57899	-999
57900	-999
57903	-999
57905	-999
57908	-999
57909	-999
57911	-999
57913	-999
57914	-999
57915	-999
57921	-999
57923	-999
57927	-999
57936	-999
57941	-999
57942	-999
57948	-999
57949	-999
57954	-999
57955	-999
57956	-999
57958	-999
57960	-999
57962	-999
57964	-999
57966	-999
57969	-999
57971	-999
57973	-999
57975	-999
57976	-999
57978	-999
57981	-999
57985	-999
57988	-999
57989	-999
57990	-999
57991	-999
57992	-999
57994	-999
57995	-999
58001	-999
58002	-999
58003	-999
58004	-999
58006	-999
58007	-999
58008	-999
58011	-999
58012	-999
58013	-999
58016	-999
58017	-999
58020	-999
58021	-999
58022	-999
58024	-999
58025	-999
58030	-999
58032	-999
58035	-999
58036	-999
58041	-999
58044	-999
58045	-999
58048	-999
58049	-999
58100	-999
58101	-999
58104	-999
58107	-999
58108	-999
58109	-999
58113	-999
58114	-999
58116	-999
58117	-999
58125	-999
58126	-999
58127	-999
58128	-999
58129	-999
58131	-999
58132	-999
58139	-999
58140	-999
58145	-999
58146	-999
58147	-999
58148	-999
58154	-999
58202	-999
58205	-999
58207	-999
58210	-999
58212	-999
58214	-999
58220	-999
58222	-999
58223	-999
58224	-999
58230	-999
58234	-999
58235	-999
58237	-999
58240	-999
58242	-999
58243	-999
58244	-999
58245	-999
58246	-999
58247	-999
58249	-999
58250	-999
58254	-999
58257	-999
58264	-999
58268	-999
58269	-999
58301	-999
58306	-999
58316	-999
58317	-999
58320	-999
58323	-999
58327	-999
58329	-999
58330	-999
58331	-999
58333	-999
58334	-999
58335	-999
58337	-999
58339	-999
58340	-999
58341	-999
58342	-999
58344	-999
58346	-999
58351	-999
58352	-999
58353	-999
58359	-999
58360	-999
58361	-999
58365	-999
58366	-999
58367	-999
58369	-999
58370	-999
58377	-999
58401	-999
58404	-999
58408	-999
58409	-999
58415	-999
58416	-999
58417	-999
58418	-999
58420	-999
58421	-999
58423	-999
58426	-999
58427	-999
58428	-999
58431	-999
58432	-999
58433	-999
58435	-999
58438	-999
58441	-999
58442	-999
58443	-999
58445	-999
58446	-999
58449	-999
58451	-999
58452	-999
58453	-999
58454	-999
58455	-999
58456	-999
58458	-999
58459	-999
58460	-999
58461	-999
58462	-999
58463	-999
58468	-999
58473	-999
58484	-999
58501	-999
58502	-999
58503	-999
58508	-999
58509	-999
58510	-999
58512	-999
58514	-999
58517	-999
58523	-999
58529	-999
58530	-999
58534	-999
58537	-999
58542	-999
58544	-999
58546	-999
58547	-999
58548	-999
58550	-999
58555	-999
58558	-999
58559	-999
58563	-999
58565	-999
58567	-999
58568	-999
58570	-999
58601	-999
58602	-999
58605	-999
58607	-999
58609	-999
58612	-999
58614	-999
58615	-999
58616	-999
58618	-999
58619	-999
58620	-999
58623	-999
58624	-999
58625	-999
58627	-999
58629	-999
58631	-999
58632	-999
58635	-999
58642	-999
58643	-999
58644	-999
58647	-999
58653	-999
58654	-999
58656	-999
58657	-999
58658	-999
58659	-999
58664	-999
58693	-999
58701	-999
58704	-999
58706	-999
58707	-999
58710	-999
58712	-999
58713	-999
58714	-999
58719	-999
58724	-999
58726	-999
58735	-999
58736	-999
58745	-999
58746	-999
58747	-999
58748	-999
58749	-999
58750	-999
58751	-999
58765	-999
58804	-999
58814	-999
58819	-999
58821	-999
58822	-999
58823	-999
58824	-999
58826	-999
58828	-999
58836	-999
58839	-999
58844	-999
58845	-999
58848	-999
58853	-999
58903	-999
58905	-999
58906	-999
58907	-999
58912	-999
58917	-999
58923	-999
58928	-999
58929	-999
58932	-999
58934	-999
58935	-999
58938	-999
58940	-999
58941	-999
58942	-999
58946	-999
59001	-999
59004	-999
59012	-999
59015	-999
59017	-999
59022	-999
59025	-999
59027	-999
59031	-999
59033	-999
59034	-999
59038	-999
59041	-999
59044	-999
59045	-999
59047	-999
59051	-999
59052	-999
59053	-999
59055	-999
59057	-999
59059	-999
59061	-999
59063	-999
59064	-999
59071	-999
59074	-999
59075	-999
59081	-999
59090	-999
59091	-999
59093	-999
59094	-999
59099	-999
59106	-999
59109	-999
59114	-999
59122	-999
59124	-999
59125	-999
59127	-999
59129	-999
59130	-999
59131	-999
59137	-999
59205	-999
59213	-999
59215	-999
59224	-999
59227	-999
59229	-999
59230	-999
59235	-999
59237	-999
59238	-999
59241	-999
59246	-999
59249	-999
59255	-999
59256	-999
59264	-999
59266	-999
59268	-999
59269	-999
59270	-999
59276	-999
59279	-999
59284	-999
59285	-999
59288	-999
59290	-999
59297	-999
59310	-999
59312	-999
59313	-999
59314	-999
59315	-999
59318	-999
59319	-999
59320	-999
59322	-999
59419	-999
59421	-999
59425	-999
59426	-999
59427	-999
59429	-999
59432	-999
59435	-999
59441	-999
59448	-999
59449	-999
59451	-999
59452	-999
59454	-999
59457	-999
59469	-999
59470	-999
59471	-999
59473	-999
59475	-999
59476	-999
59477	-999
59480	-999
59481	-999
59487	-999
59492	-999
59500	-999
59502	-999
59635	-999
59640	-999
59650	-999
59653	-999
59654	-999
59655	-999
59656	-999
59659	-999
59750	-999
59757	-999
59842	-999
59843	-999
59847	-999
59848	-999
59851	-999
59854	-999
59856	-999
59940	-999
59941	-999
59945	-999
59951	-999
57086	-999
57087	-999
54868	-17
56666	-17
57493	-13
56257	-12
56227	-11
57595	-11
57957	-11
58319	-11
58407	-11
56875	-10
57573	-10
57581	-10
58402	-10
56228	-9
56317	-9
57583	-9
57584	-9
58500	-9
55655	-8
56459	-8
56751	-8
56886	-8
57673	-8
57965	-8
58345	-8
58429	-8
58450	-8
59658	-8
56664	-7
57494	-7
57662	-7
58338	-7
58414	-7
58424	-7
58606	-7
59046	-7
59058	-7
54157	-6
56109	-6
56434	-6
56671	-6
56786	-6
56969	-6
57671	-6
57682	-6
57799	-6
57947	-6
58436	-6
58507	-6
58520	-6
59488	-6
59664	-6
54285	-5
55680	-5
56247	-5
56548	-5
56748	-5
56768	-5
56778	-5
56959	-5
56964	-5
58358	-5
58419	-5
58600	-5
59037	-5
59242	-5
59453	-5
59462	-5
59478	-5
59663	-5
54096	-4
54237	-4
56106	-4
56144	-4
56444	-4
56565	-4
56571	-4
56643	-4
56651	-4
56763	-4
56966	-4
58336	-4
58519	-4
59287	-4
59456	-4
54226	-3
54266	-3
54377	-3
54563	-3
56357	-3
56793	-3
56838	-3
57483	-3
57745	-3
57793	-3
57889	-3
57907	-3
57926	-3
58238	-3
58354	-3
58531	-3
58608	-3
59021	-3
59087	-3
59278	-3
59280	-3
59485	-3
59493	-3
54195	-2
54259	-2
54342	-2
54351	-2
54455	-2
54472	-2
56475	-2
56543	-2
56739	-2
56792	-2
56856	-2
56977	-2
56985	-2
57399	-2
57562	-2
57598	-2
57741	-2
58506	-2
59023	-2
59097	-2
59271	-2
59446	-2
59501	-2
59631	-2
59632	-2
59673	-2
54142	-1
54218	-1
54273	-1
54363	-1
54374	-1
54471	-1
55279	-1
55681	-1
55773	-1
56004	-1
56125	-1
56462	-1
56951	-1
57482	-1
57687	-1
57789	-1
57845	-1
57857	-1
57866	-1
57916	-1
57922	-1
57996	-1
58437	-1
58527	-1
59096	-1
59289	-1
59294	-1
59754	-1
50136	0
50246	0
50247	0
50349	0
50353	0
50425	0
50434	0
50442	0
50468	0
50527	0
50548	0
50557	0
50564	0
50639	0
50656	0
50739	0
50742	0
50745	0
50756	0
50758	0
50774	0
50788	0
50834	0
50838	0
50844	0
50853	0
50854	0
50862	0
50873	0
50877	0
50888	0
50936	0
50945	0
50948	0
50949	0
50950	0
50953	0
50955	0
50963	0
50968	0
50973	0
50978	0
50983	0
51087	0
51186	0
51467	0
51495	0
51573	0
51581	0
51886	0
52267	0
52418	0
52424	0
52446	0
52652	0
52713	0
52737	0
52825	0
52836	0
52856	0
52866	0
52868	0
52876	0
52955	0
52986	0
53513	0
53588	0
53910	0
54026	0
54041	0
54049	0
54063	0
54064	0
54094	0
54115	0
54134	0
54135	0
54161	0
54165	0
54171	0
54181	0
54186	0
54236	0
54243	0
54254	0
54260	0
54263	0
54276	0
54284	0
54292	0
54324	0
54326	0
54333	0
54334	0
54335	0
54337	0
54346	0
54353	0
54365	0
54386	0
54452	0
54454	0
54493	0
54518	0
55228	0
55248	0
55294	0
55299	0
55437	0
55472	0
55572	0
55578	0
55585	0
55589	0
55591	0
55593	0
55598	0
55696	0
56041	0
56116	0
56128	0
56178	0
56202	0
56251	0
56312	0
56331	0
56376	0
56533	0
56684	0
56946	0
56954	0
56991	0
57451	0
57476	0
57545	0
57655	0
57669	0
57679	0
57696	0
57729	0
57752	0
57761	0
57766	0
57827	0
57894	0
57896	0
57902	0
57906	0
57910	0
57912	0
57932	0
57972	0
57974	0
57993	0
58225	0
58251	0
58255	0
58259	0
58265	0
58311	0
58314	0
58321	0
58326	0
58343	0
58356	0
58362	0
58448	0
58457	0
58622	0
58705	0
58718	0
58725	0
58730	0
58754	0
58911	0
58936	0
59007	0
59065	0
59072	0
59082	0
59088	0
59092	0
59102	0
59107	0
59116	0
59117	0
59126	0
59209	0
59211	0
59218	0
59228	0
59254	0
59265	0
59293	0
59298	0
59303	0
59304	0
59306	0
59316	0
59324	0
59417	0
59431	0
59626	0
59647	0
59758	0
59855	0
59954	0
50514	1
50618	1
50632	1
50658	1
50727	1
50915	1
51053	1
51059	1
51060	1
51076	1
51133	1
51156	1
51330	1
51433	1
51463	1
51470	1
51477	1
51526	1
51628	1
51655	1
51656	1
51765	1
51777	1
51828	1
52101	1
52112	1
52203	1
52313	1
52378	1
52436	1
52447	1
52533	1
52546	1
52602	1
52633	1
52661	1
52674	1
52754	1
52765	1
52787	1
52797	1
52818	1
52833	1
52889	1
52895	1
52943	1
52974	1
53068	1
53083	1
53149	1
53192	1
53231	1
53276	1
53336	1
53352	1
53362	1
53391	1
53399	1
53446	1
53463	1
53478	1
53480	1
53487	1
53490	1
53502	1
53578	1
53602	1
54012	1
54027	1
54208	1
54213	1
54286	1
54308	1
54311	1
54401	1
54405	1
54406	1
54416	1
54449	1
54470	1
54476	1
54497	1
54525	1
54527	1
54534	1
54579	1
54584	1
54602	1
54606	1
54618	1
54623	1
54624	1
54660	1
54662	1
54751	1
54776	1
55493	1
55690	1
56021	1
56029	1
56033	1
56034	1
56043	1
56067	1
56074	1
56137	1
56146	1
56151	1
56167	1
56172	1
56187	1
56188	1
56196	1
56307	1
56342	1
56374	1
56386	1
56479	1
56492	1
56586	1
56691	1
56693	1
56986	1
57127	1
57206	1
57211	1
57259	1
57278	1
57279	1
57306	1
57359	1
57395	1
57458	1
57461	1
57517	1
57536	1
57554	1
57604	1
57612	1
57625	1
57633	1
57642	1
57647	1
57649	1
57722	1
57731	1
57758	1
57774	1
57776	1
57779	1
57780	1
57803	1
57806	1
57825	1
57832	1
57839	1
57840	1
57841	1
57853	1
57872	1
57874	1
58143	1
58150	1
58158	1
58215	1
58236	1
58241	1
58464	1
58467	1
58472	1
58477	1
58543	1
58553	1
58556	1
58557	1
58562	1
58569	1
58626	1
58633	1
58634	1
58637	1
58646	1
58660	1
58665	1
58666	1
58667	1
58715	1
58731	1
58734	1
58737	1
58742	1
58744	1
58752	1
58760	1
58806	1
58813	1
58818	1
58820	1
58834	1
58837	1
58843	1
58846	1
58847	1
58918	1
58921	1
58926	1
58927	1
58931	1
58933	1
58944	1
59113	1
59133	1
59134	1
59317	1
59321	1
59644	1
59838	1
59845	1
59849	1
59948	1
50603	2
51068	2
51288	2
51367	2
51379	2
51431	2
51542	2
51567	2
51633	2
51639	2
51642	2
51701	2
51711	2
51730	2
51804	2
51810	2
51818	2
51848	2
51931	2
52323	2
52495	2
52576	2
52645	2
52657	2
52679	2
52884	2
52984	2
52996	2
53195	2
53519	2
53529	2
53543	2
53593	2
53594	2
53663	2
53698	2
53704	2
53725	2
53806	2
53863	2
53868	2
53877	2
53903	2
54102	2
54339	2
54349	2
54423	2
54429	2
54436	2
54486	2
54511	2
54539	2
54715	2
54725	2
54753	2
54764	2
54774	2
54808	2
54842	2
54857	2
54863	2
55664	2
56018	2
56038	2
56046	2
56065	2
56080	2
56093	2
56096	2
56152	2
56173	2
56182	2
56223	2
56287	2
56385	2
56485	2
57034	2
57046	2
57077	2
57106	2
57124	2
57143	2
57144	2
57156	2
57232	2
57245	2
57251	2
57256	2
57265	2
57285	2
57297	2
57313	2
57328	2
57348	2
57355	2
57358	2
57378	2
57381	2
57405	2
57411	2
57445	2
57447	2
57502	2
57512	2
57516	2
57523	2
57606	2
57608	2
57614	2
57707	2
57710	2
57718	2
57805	2
57816	2
58026	2
58034	2
58038	2
58040	2
58118	2
58122	2
58130	2
58138	2
58141	2
58203	2
58208	2
58221	2
58549	2
58652	2
51346	3
51358	3
51365	3
51437	3
51644	3
51704	3
51716	3
51720	3
51811	3
51839	3
51855	3
52681	3
52983	3
53564	3
53612	3
53614	3
53615	3
53646	3
53651	3
53664	3
53673	3
53687	3
53705	3
53723	3
53735	3
53738	3
53754	3
53764	3
53772	3
53775	3
53787	3
53798	3
53810	3
53817	3
53821	3
53845	3
53853	3
53854	3
53859	3
53882	3
53884	3
53898	3
53915	3
53923	3
53929	3
53942	3
53948	3
53955	3
53959	3
53963	3
53968	3
53975	3
53986	3
54705	3
54727	3
54744	3
54823	3
54826	3
54836	3
54843	3
54909	3
54916	3
54929	3
54936	3
54945	3
56079	3
57003	3
57014	3
57025	3
57028	3
57030	3
57037	3
57048	3
57049	3
57051	3
57052	3
57067	3
57071	3
57083	3
57089	3
57091	3
57134	3
57154	3
57178	3
57181	3
57193	3
57237	3
57238	3
57290	3
57343	3
57426	3
57432	3
57439	3
57520	3
58005	3
58015	3
58027	3
58047	3
58102	3
58111	3
58135	3
51232	4
51238	4
51241	4
51243	4
51334	4
51469	4
51705	4
51709	4
52707	4
53740	4
52908	5
0	
