	57317	-2.518
	56280	-2.493
	59269	-2.3352
	52963	-2.2759
	59211	-2.2595
	57916	-2.1867
	56287	-2.0354
	59023	-1.9497
	57318	-1.9307
	59266	-1.9135
	59205	-1.8865
	59754	-1.8863
	59034	-1.8787
	52869	-1.8767
	57416	-1.8336
	56285	-1.8311
	59227	-1.7966
	57411	-1.7898
	57774	-1.7657
	59213	-1.7331
	56263	-1.7211
	59229	-1.6912
	58941	-1.6811
	58844	-1.6775
	59427	-1.661
	59007	-1.6498
	56186	-1.6422
	59750	-1.6291
	58847	-1.6259
	57909	-1.6187
	59847	-1.5854
	59268	-1.5838
	57309	-1.5801
	57413	-1.5785
	57851	-1.5725
	58934	-1.5561
	56195	-1.5561
	57741	-1.5364
	57314	-1.5294
	58754	-1.5281
	56074	-1.5217
	58659	-1.5148
	57841	-1.51
	56071	-1.505
	57432	-1.5045
	59626	-1.5036
	59265	-1.5012
	57769	-1.4989
	58848	-1.4974
	57637	-1.4873
	57634	-1.4862
	59658	-1.4854
	56273	-1.4837
	58946	-1.4824
	59027	-1.4731
	57902	-1.4703
	57766	-1.4679
	59426	-1.4631
	59321	-1.4614
	56281	-1.4591
	56381	-1.4586
	58936	-1.4562
	59655	-1.4491
	57867	-1.4443
	56198	-1.441
	59224	-1.4371
	57777	-1.4332
	57520	-1.4148
	57636	-1.4107
	57513	-1.4059
	59635	-1.4032
	58846	-1.4019
	58942	-1.3834
	57776	-1.3794
	52863	-1.3616
	59421	-1.3576
	59948	-1.3576
	55572	-1.3413
	57772	-1.3372
	53970	-1.3318
	59055	-1.3308
	56279	-1.3226
	57865	-1.3202
	57511	-1.3178
	57840	-1.3095
	56296	-1.3048
	59632	-1.2971
	57906	-1.2964
	59435	-1.2949
	59446	-1.2923
	57437	-1.2912
	57962	-1.2735
	56291	-1.2717
	56197	-1.2714
	56592	-1.2704
	57425	-1.2699
	58938	-1.2642
	57874	-1.2634
	59476	-1.2587
	57872	-1.2573
	56178	-1.2551
	57306	-1.2528
	59502	-1.2519
	59230	-1.2445
	57871	-1.2423
	56995	-1.2375
	59038	-1.2359
	57807	-1.2351
	58944	-1.2329
	57760	-1.2229
	59046	-1.2185
	59015	-1.2156
	56742	-1.2125
	56373	-1.2112
	57870	-1.2083
	59237	-1.2059
	56284	-1.1957
	57972	-1.1957
	51353	-1.1951
	58940	-1.1948
	59209	-1.192
	56297	-1.191
	51356	-1.1901
	59228	-1.1831
	57860	-1.1831
	59487	-1.1812
	58656	-1.1799
	56295	-1.1784
	56756	-1.1774
	51377	-1.1759
	56189	-1.1745
	59453	-1.1741
	56645	-1.1728
	58667	-1.1723
	57846	-1.1707
	57853	-1.1699
	56444	-1.1644
	56441	-1.1642
	58843	-1.164
	57438	-1.162
	59215	-1.1544
	53753	-1.1498
	57773	-1.1489
	56543	-1.1478
	51720	-1.1475
	56378	-1.1454
	56079	-1.1431
	59653	-1.1388
	56190	-1.137
	56548	-1.1354
	58748	-1.1331
	57537	-1.1329
	52868	-1.1307
	56286	-1.1301
	59419	-1.1274
	56966	-1.1247
	56649	-1.1188
	57536	-1.1183
	57768	-1.1134
	53856	-1.1088
	59058	-1.1042
	57408	-1.103
	59945	-1.1018
	56152	-1.0962
	58836	-1.0949
	57900	-1.093
	52889	-1.0917
	57842	-1.0912
	57762	-1.0892
	57736	-1.0887
	56989	-1.087
	52866	-1.0863
	56836	-1.0856
	56298	-1.0844
	59940	-1.0836
	57821	-1.0815
	57739	-1.0753
	52876	-1.0697
	57431	-1.0694
	57910	-1.0644
	59475	-1.0621
	57761	-1.0612
	59276	-1.0594
	59431	-1.0466
	57658	-1.0435
	58665	-1.0381
	57635	-1.0375
	59640	-1.0374
	56996	-1.0311
	57835	-1.0295
	59238	-1.0294
	59317	-1.0268
	51059	-1.0141
	52972	-1.012
	56748	-1.0075
	58935	-1.0068
	59452	-1.0054
	58752	-1.0008
	51137	-0.9971
	51633	-0.9935
	58932	-0.9915
	58749	-0.9865
	56745	-0.9853
	57844	-0.9841
	59235	-0.9838
	59469	-0.9759
	59449	-0.9752
	58760	-0.9737
	59004	-0.9707
	59457	-0.9703
	57868	-0.9666
	58839	-0.963
	59270	-0.9626
	56065	-0.9612
	59663	-0.9557
	57734	-0.9486
	58750	-0.9481
	56173	-0.9457
	58903	-0.9411
	59134	-0.9381
	57908	-0.9359
	52874	-0.9348
	57420	-0.9327
	57758	-0.9289
	57315	-0.9277
	57313	-0.9274
	59941	-0.9261
	58845	-0.9236
	57326	-0.9234
	56751	-0.9214
	58658	-0.9175
	51642	-0.9159
	57971	-0.9073
	58911	-0.9057
	57991	-0.9053
	57993	-0.9043
	56962	-0.903
	57834	-0.898
	59644	-0.8969
	52884	-0.8958
	57839	-0.8881
	59647	-0.8854
	57304	-0.8762
	57887	-0.8762
	57742	-0.8748
	59448	-0.8731
	59659	-0.8718
	58933	-0.8689
	59037	-0.8686
	59057	-0.8643
	56199	-0.8617
	52784	-0.8587
	51636	-0.857
	52980	-0.8534
	57798	-0.853
	59758	-0.8486
	58929	-0.8483
	58751	-0.8458
	56194	-0.8346
	58742	-0.8343
	57516	-0.8343
	56443	-0.8335
	56395	-0.8323
	56390	-0.8301
	59631	-0.828
	52862	-0.8252
	51365	-0.8228
	57402	-0.8186
	57545	-0.8165
	57907	-0.8157
	51145	-0.8145
	56898	-0.8136
	56792	-0.813
	52765	-0.8113
	57988	-0.8112
	59485	-0.8089
