CIPAS	1	2	13	14
#HEADINFO
#DESCRIPTION	"CI30"
#SCD_CATEGORY	-999
#DATA_STORAGE_FORMAT	TXT
#TIME	PDAY	0	2012	03	05	-999	2012	03	05	-999
#LEVEL	1	L88
#MISSING_VALUE 	999999
#ATTRIBUTES 	1636	4	StationNo	Lontitude	Latitude	data
#FORMATDEFINE	d10	f10.2	f10.2	f10.2
#PROJECTION	LAMBERT
#SPECIAL_BOX	120.3	42.6	123.3	20.6
#DRAWSET	-999
#DATASET
#DATA	1
	56164	100.98	32.27	-1.0738
	54717	116.4	37.63	-1.0736
	53691	114.57	38.15	-1.0725
	53692	114.98	38.73	-1.0694
	53689	115.07	38.02	-1.0692
	56962	101.67	23.42	-1.0657
	56487	103.13	28.33	-1.0588
	53784	114.78	37.75	-1.0535
	54606	115.73	38.23	-1.0525
	54607	115.12	38.72	-1.0502
	54633	115.23	37.52	-1.0479
	54624	117.35	38.37	-1.0476
	53791	114.52	37.77	-1.0416
	54628	117.48	38.15	-1.0393
	56144	98.58	31.8	-1.0391
	53699	114.95	38.18	-1.038
	54608	115.55	38.0	-1.0346
	54626	115.82	38.42	-1.0341
	56739	98.5	25.02	-1.0277
	54518	116.38	39.12	-1.0263
	54454	120.3	40.33	-1.0218
	56973	102.83	23.62	-1.0216
	53682	114.68	38.63	-1.0145
	56966	101.98	23.6	-1.0142
	54725	117.53	37.5	-1.0129
	54618	116.55	38.08	-1.0111
	54702	115.7	37.73	-1.0108
	54620	115.57	38.48	-1.0099
	57636	108.5	28.57	-1.0012
	57519	107.08	29.15	-1.0004
	59650	110.25	21.38	-1.0003
	54519	116.48	39.3	-0.9935
	56969	101.57	21.48	-0.9931
	56752	100.57	25.83	-0.9903
	56775	102.45	25.55	-0.9868
	54708	115.73	37.5	-0.9795
	56147	98.83	31.22	-0.9753
	56992	104.7	23.45	-0.9745
	54439	118.72	40.02	-0.9702
	54801	115.48	36.85	-0.9699
	56991	104.33	23.62	-0.9633
	57438	108.12	29.98	-0.9624
	54744	118.55	37.58	-0.9597
	53596	115.13	38.85	-0.9579
	54621	115.18	38.18	-0.9527
	56489	103.63	28.23	-0.9505
	54521	116.98	39.77	-0.9497
	56748	99.18	25.12	-0.9489
	56357	100.3	29.05	-0.9335
	56835	97.82	24.07	-0.9314
	54644	117.12	38.05	-0.9297
	56778	102.65	25.0	-0.9255
	54609	115.5	38.25	-0.9228
	59004	105.1	24.5	-0.9218
	59205	105.63	23.65	-0.9214
	53789	114.63	37.88	-0.9207
	53980	114.8	36.55	-0.913
	54506	115.95	39.32	-0.9032
	53490	114.05	40.43	-0.9022
	54820	115.17	36.82	-0.8999
	54531	118.72	39.73	-0.8959
	53893	114.95	36.77	-0.8933
	56958	100.42	21.92	-0.8919
	56844	98.58	24.43	-0.8872
	54627	117.23	38.03	-0.8867
	53463	111.68	40.82	-0.8854
	53796	114.88	37.62	-0.8836
	54522	117.73	39.88	-0.8831
	56867	101.12	23.98	-0.8823
	56841	98.68	24.6	-0.8822
	56673	102.92	26.92	-0.8801
	56840	98.3	24.82	-0.8771
	56891	104.32	24.98	-0.8716
	54532	118.1	39.8	-0.8699
	56954	99.93	22.57	-0.8693
	54437	118.65	39.5	-0.868
	54520	117.08	39.97	-0.8629
	55680	89.6	28.92	-0.8628
	54540	119.17	39.72	-0.8606
	56951	100.08	23.88	-0.8589
	53773	114.62	36.33	-0.855
	56178	102.35	31.0	-0.8547
	59658	110.3	21.15	-0.8534
	57906	106.08	25.18	-0.8529
	54438	118.88	39.88	-0.8526
	56838	97.85	24.0	-0.8501
	54534	118.1	39.65	-0.85
	54711	116.28	37.7	-0.8477
	56643	98.85	25.87	-0.8475
	59750	110.07	20.97	-0.847
	54901	115.17	36.08	-0.8467
	54707	115.98	37.35	-0.8455
	54804	115.13	36.3	-0.8435
	54809	115.28	36.55	-0.8414
	54510	116.98	39.9	-0.8397
	54632	115.03	37.07	-0.8391
	53891	114.68	37.02	-0.8382
	54502	116.03	39.48	-0.8342
	57056	110.88	34.53	-0.8274
	53602	105.67	38.83	-0.825
	54533	118.1	39.58	-0.8237
	56649	99.97	26.1	-0.8137
	56994	104.25	23.38	-0.8123
	56984	103.15	23.38	-0.8116
	54452	119.82	40.8	-0.8058
	56763	101.87	25.73	-0.8056
	54705	115.38	37.37	-0.8019
	54515	116.7	39.5	-0.7982
	57466	111.75	30.43	-0.7976
	53502	105.75	39.78	-0.7913
	54808	115.63	36.23	-0.7912
	57279	112.75	32.15	-0.7888
	56190	104.55	31.55	-0.7886
	57525	107.75	29.32	-0.7886
	56651	100.22	26.85	-0.7876
	59015	106.57	24.35	-0.7876
	56985	103.38	23.38	-0.7864
	54660	121.23	38.82	-0.7861
	53899	114.97	36.48	-0.786
	57469	111.77	30.18	-0.782
	53522	107.83	40.05	-0.7815
	56761	101.32	25.72	-0.7798
	54706	115.67	37.08	-0.7779
	54092	129.4	44.6	-0.7739
	56691	104.28	26.87	-0.7603
	53799	114.98	37.23	-0.7573
	54662	121.63	38.9	-0.7556
	56996	104.7	23.13	-0.7538
	53499	114.73	40.77	-0.7532
	54434	118.3	40.17	-0.751
	57544	109.45	29.47	-0.7485
	56251	100.32	30.93	-0.7453
	54512	116.28	39.42	-0.7433
	56949	99.6	22.32	-0.741
	53948	109.58	34.95	-0.7391
	53896	114.95	36.35	-0.7387
	53481	113.22	40.8	-0.7368
	53694	114.22	38.27	-0.7366
	54541	119.23	39.9	-0.7284
	57144	109.15	33.43	-0.7258
	55585	90.17	29.43	-0.7252
	56742	99.37	25.9	-0.7239
	55591	91.13	29.67	-0.7225
	54640	114.87	36.92	-0.7199
	57395	114.12	31.57	-0.7134
	56768	101.55	25.03	-0.709
	56862	101.6	24.68	-0.7042
	56842	99.18	24.73	-0.7023
	53794	114.75	37.35	-0.7007
	56944	99.27	23.15	-0.6907
	57052	110.45	34.88	-0.6906
	56952	100.7	23.5	-0.686
	56863	102.48	24.93	-0.6848
	56772	102.5	25.23	-0.6812
	53955	110.45	35.47	-0.6771
	56654	100.18	26.58	-0.6707
	54195	129.78	43.3	-0.6664
	55598	91.77	29.25	-0.6662
	56774	102.42	25.53	-0.6646
	55681	90.4	28.97	-0.6634
	57625	107.45	28.55	-0.6632
	53785	114.67	37.52	-0.661
	57378	112.57	31.17	-0.6601
	54430	118.15	40.77	-0.6591
	55589	90.98	29.3	-0.6571
	53698	114.42	38.03	-0.6567
	53735	108.8	37.62	-0.6566
	55696	92.47	28.42	-0.6553
	57523	107.73	29.85	-0.6482
	53790	114.62	37.6	-0.6472
	57458	110.67	30.2	-0.6453
	56961	101.05	23.03	-0.645
	59941	109.52	18.77	-0.6443
	57460	111.78	30.82	-0.6387
	56946	99.4	23.55	-0.6368
	54094	129.6	44.57	-0.6362
	56777	102.07	25.15	-0.6355
	53498	115.03	40.57	-0.6348
	57465	111.45	30.38	-0.6345
	57278	112.17	32.03	-0.6309
	56646	99.92	26.53	-0.6269
	53588	113.52	38.95	-0.6262
	57077	111.65	33.78	-0.6222
	59848	109.43	19.23	-0.613
	56307	92.58	29.15	-0.6115
	57154	110.9	33.53	-0.6055
	54535	118.47	39.28	-0.6025
	53895	114.5	36.78	-0.6016
	53883	114.7	37.13	-0.5908
	59017	106.27	24.27	-0.5884
	57359	110.73	31.35	-0.583
	57067	111.03	34.05	-0.5826
	54863	121.18	36.78	-0.5807
	54715	116.57	37.32	-0.5799
	53690	114.18	38.85	-0.5792
	57634	107.88	28.52	-0.579
	57265	111.67	32.38	-0.5777
	54539	118.88	39.43	-0.5688
	56479	102.85	28.0	-0.5684
	57127	107.03	33.07	-0.5675
	53854	110.07	36.58	-0.5667
	56756	100.58	25.48	-0.5652
	54099	131.13	44.08	-0.565
	56228	96.92	30.05	-0.5616
	57445	109.72	30.6	-0.5605
	57232	108.27	33.05	-0.5549
	56987	103.23	22.78	-0.5526
	53594	114.18	39.45	-0.5524
	55578	88.88	29.25	-0.5487
	54432	118.48	40.6	-0.5483
	53446	109.85	40.67	-0.5414
	56995	104.42	23.03	-0.5414
	57543	110.03	29.9	-0.5295
	54563	122.02	39.63	-0.5243
	57245	109.03	32.72	-0.5202
	54285	128.12	42.42	-0.517
	56766	101.52	25.33	-0.5168
	54351	124.08	41.92	-0.5085
	59007	105.07	24.07	-0.5074
	53673	112.72	38.73	-0.5072
	57368	111.63	31.05	-0.5064
	53798	114.5	37.07	-0.505
	59656	110.77	21.43	-0.5004
	57355	110.37	31.03	-0.5002
	53487	113.33	40.1	-0.4969
	56434	97.47	28.65	-0.4934
	54186	128.2	43.37	-0.49
	56757	100.28	25.27	-0.4894
	56839	98.82	23.77	-0.4872
	53797	114.52	37.28	-0.4848
	56977	101.85	22.58	-0.4829
	54449	119.52	39.85	-0.4828
	56598	104.73	27.13	-0.4797
	59209	105.83	23.42	-0.4793
	56755	100.48	25.35	-0.4782
	59940	109.17	18.75	-0.478
	54429	117.95	40.2	-0.4735
	56197	104.18	31.13	-0.471
	54266	125.63	42.53	-0.4697
	54292	129.5	42.87	-0.4684
	59001	105.33	24.78	-0.4659
	53399	114.7	41.15	-0.4648
	57271	112.38	32.55	-0.4648
	56084	103.23	34.07	-0.4628
	56872	102.62	24.95	-0.461
	57339	108.68	30.95	-0.4552
	53930	107.98	36.45	-0.455
	53599	114.68	39.37	-0.4527
	54436	118.95	40.42	-0.4504
	57259	110.77	32.03	-0.4459
	54363	125.9	41.68	-0.4457
	53781	114.47	36.87	-0.4423
	56764	101.23	25.53	-0.4396
	54764	121.25	37.5	-0.4369
	59954	110.03	18.5	-0.4336
	53795	114.37	37.65	-0.4322
	56849	99.23	24.03	-0.4304
	53892	114.47	36.62	-0.4275
	53357	110.05	41.03	-0.4272
	57061	111.2	34.83	-0.4239
	56767	101.28	25.18	-0.4192
	53792	114.48	37.45	-0.4184
	54273	126.75	42.98	-0.4179
	59945	109.7	18.65	-0.4152
	53884	113.03	36.52	-0.4109
	56846	99.93	24.58	-0.4106
	56485	103.58	28.27	-0.4054
	59218	106.42	23.13	-0.4029
	53959	111.05	35.05	-0.402
	57051	111.2	34.8	-0.4
	53996	114.65	36.45	-0.3981
	59754	110.18	20.33	-0.3977
	57916	106.77	25.43	-0.3944
	57461	111.3	30.7	-0.3937
	56394	104.43	29.45	-0.3926
	54263	126.05	42.97	-0.3925
	57134	107.98	33.52	-0.3917
	54423	117.95	40.98	-0.3916
	57003	106.83	34.9	-0.3899
	57345	109.62	31.4	-0.3894
	56297	104.15	30.02	-0.3877
	54276	126.82	42.35	-0.3855
	57066	111.67	34.38	-0.3845
	53763	112.17	37.92	-0.3784
	54259	124.92	42.1	-0.3783
	54420	117.33	40.93	-0.3778
	53362	111.68	41.53	-0.3748
	57388	113.7	31.27	-0.3674
	57431	108.35	30.83	-0.3674
	57476	112.15	30.35	-0.3669
	55593	91.73	29.85	-0.3665
	53696	115.0	38.52	-0.3653
	56986	103.68	22.98	-0.3634
	56950	99.8	23.47	-0.3624
	53391	114.0	41.9	-0.362
	54326	119.7	41.38	-0.3619
	54026	120.9	44.57	-0.3606
	56167	101.12	30.98	-0.3571
	54237	121.75	42.07	-0.3516
	56181	103.7	30.68	-0.3465
	57143	109.97	33.87	-0.345
	54631	115.15	37.07	-0.3411
	56851	100.52	25.03	-0.3399
	54157	124.33	43.17	-0.3354
	56373	102.85	29.78	-0.3283
	57537	108.17	29.3	-0.3247
	54386	128.18	41.42	-0.3245
	54902	115.12	35.9	-0.3224
	57238	107.9	32.53	-0.3218
	59951	110.33	18.8	-0.3159
	59664	110.98	21.53	-0.3131
	53693	114.13	38.03	-0.3126
	53764	111.1	37.5	-0.3126
	57907	104.9	25.08	-0.3087
	54374	126.88	41.8	-0.3059
	53543	109.98	39.83	-0.2974
	56746	99.52	25.47	-0.2965
	56390	104.07	29.67	-0.294
	54063	126.0	44.97	-0.2911
	59647	109.1	21.03	-0.291
	53397	113.98	41.1	-0.2901
	57908	105.48	25.12	-0.2885
	53810	105.9	36.97	-0.2884
	53578	112.43	39.37	-0.2785
	53937	107.92	35.52	-0.2785
	57274	112.12	32.7	-0.278
	57025	107.38	34.52	-0.2774
	57507	105.3	29.33	-0.2708
	54286	129.0	42.53	-0.2706
	53897	114.38	36.38	-0.2694
	57464	111.18	30.47	-0.267
	59012	106.55	24.78	-0.2649
	54096	131.17	44.38	-0.2623
	54342	123.52	41.73	-0.2599
	57281	113.3	32.7	-0.2595
	57510	106.05	29.85	-0.258
	57381	113.33	31.62	-0.2555
	59653	110.85	21.93	-0.2553
	57273	112.85	32.68	-0.2522
	57285	113.42	32.38	-0.2462
	53894	114.22	36.42	-0.2414
	57060	111.23	35.17	-0.241
	57124	106.93	33.63	-0.2405
	57536	108.78	29.53	-0.2397
	57432	108.4	30.77	-0.2376
	57197	114.33	33.0	-0.2366
	53910	106.2	35.67	-0.2347
	56288	103.92	30.58	-0.2335
	54900	115.02	35.7	-0.2295
	53593	114.57	39.83	-0.2277
	57513	106.62	29.73	-0.2167
	53480	113.07	41.03	-0.2133
	54823	117.0	36.6	-0.208
	57437	108.03	30.3	-0.2079
	57902	105.18	25.43	-0.2034
	59478	112.78	22.25	-0.2024
	57102	105.72	33.75	-0.1993
	57517	106.25	29.28	-0.197
	59021	107.03	24.55	-0.1952
	56312	94.33	29.67	-0.1942
	53492	114.15	40.1	-0.192
	54903	115.48	35.85	-0.1867
	57540	109.15	29.68	-0.1844
	53985	113.82	35.45	-0.1801
	53547	109.03	39.1	-0.1753
	57188	114.03	33.37	-0.1728
	54579	122.58	39.27	-0.1684
	53392	114.6	41.85	-0.1674
	53646	109.78	38.27	-0.1672
	57294	114.02	32.83	-0.1661
	56843	99.62	24.83	-0.1658
	54776	122.7	37.4	-0.1627
	54727	117.55	36.68	-0.1619
	56645	99.42	26.42	-0.1617
	54842	119.95	36.77	-0.1601
	57545	109.42	29.53	-0.1572
	56751	100.18	25.7	-0.1538
	53491	114.38	40.67	-0.1498
	59417	106.85	22.33	-0.1494
	57011	106.15	34.75	-0.1468
	57257	110.23	32.23	-0.1374
	57609	105.7	28.58	-0.1344
	56273	102.82	30.38	-0.1327
	54115	118.07	43.6	-0.1324
	55248	84.42	32.15	-0.1303
	56582	103.9	27.75	-0.1297
	57637	108.12	28.25	-0.1292
	54308	116.63	41.2	-0.1272
	53987	113.42	35.1	-0.1248
	59849	109.83	19.03	-0.1234
	57063	111.77	34.77	-0.1226
	57075	112.87	34.17	-0.1202
	54284	127.5	42.15	-0.1194
	56291	104.28	30.97	-0.1178
	53986	113.88	35.32	-0.1172
	53772	112.55	37.78	-0.1139
	59847	109.05	19.27	-0.1135
	56071	102.5	34.58	-0.1115
	53651	110.43	38.82	-0.1086
	54041	123.07	44.8	-0.1058
	59456	110.93	22.35	-0.1033
	53877	112.25	36.17	-0.0983
	54260	125.08	42.92	-0.0945
	54319	118.67	41.0	-0.093
	56497	104.23	28.1	-0.092
	57194	114.27	33.28	-0.0914
	54817	115.87	35.98	-0.0891
	57447	109.47	30.28	-0.0879
	59224	107.12	23.6	-0.0877
	57603	105.83	28.82	-0.0858
	57256	110.78	32.65	-0.08
	53935	108.35	35.48	-0.0738
	54226	120.7	42.33	-0.0726
	54318	117.73	41.32	-0.0687
	59758	110.25	20.0	-0.068
	57554	110.17	29.4	-0.0653
	57169	111.87	33.05	-0.0646
	54181	127.33	43.7	-0.063
	57729	107.88	27.23	-0.063
	57606	106.83	28.13	-0.0564
	53924	107.62	35.07	-0.0524
	56187	103.87	30.75	-0.0524
	54254	124.05	42.53	-0.0503
	57905	105.63	25.4	-0.0447
	55228	80.08	32.5	-0.0423
	54774	122.13	37.47	-0.0403
	59427	107.07	22.12	-0.0396
	53890	114.15	36.68	-0.0367
	53982	113.27	35.23	-0.0355
	53979	113.08	35.15	-0.0339
	57824	107.23	26.58	-0.0337
	54027	119.4	43.98	-0.0307
	53845	109.5	36.6	-0.0271
	59842	109.68	19.9	-0.0253
	53984	113.47	35.23	-0.0234
	53988	113.67	35.27	-0.0233
	57926	107.88	25.42	-0.0232
	56125	96.47	32.2	-0.0189
	56094	104.37	33.78	-0.0168
	59838	108.62	19.1	-0.0163
	59488	113.57	22.28	-0.016
	57512	106.28	29.97	-0.013
	54135	122.27	43.6	-0.0121
	57295	114.35	32.62	-0.0114
	54353	125.05	41.73	-0.0088
	56480	103.53	28.82	-0.0058
	57605	105.82	28.03	-0.0051
	57065	112.18	34.5	-0.0040
	54304	115.28	40.97	-0.0010
	57251	110.42	33.0	0.0026
	57508	105.37	29.15	0.0029
	53352	110.43	41.7	0.0031
	57074	112.42	34.42	0.0063
	54049	123.97	44.25	0.0094
	53478	112.45	40.0	0.0102
	53998	114.65	35.2	0.0103
	59211	106.6	23.9	0.0129
	54301	115.67	41.67	0.0147
	59487	113.3	22.23	0.0162
	59659	110.92	21.75	0.0189
	56290	104.18	30.78	0.0202
	56189	103.93	30.98	0.0205
	57189	113.95	33.13	0.022
	57732	108.4	28.02	0.0224
	53863	111.92	37.03	0.0231
	57564	111.13	29.43	0.0238
	57292	114.63	32.97	0.0246
	53853	110.95	36.7	0.027
	56202	93.28	30.67	0.0279
	53725	107.58	37.58	0.0295
	53612	106.18	37.98	0.0315
	56285	103.52	30.6	0.0342
	57506	105.9	29.37	0.0351
	54218	118.93	42.27	0.0357
	56296	104.43	30.85	0.0371
	53997	114.18	35.15	0.0377
	57177	113.53	33.33	0.0421
	53963	111.37	35.65	0.0494
	59851	110.33	19.7	0.0503
	54243	124.12	42.78	0.0505
	57297	114.05	32.13	0.0509
	57162	112.08	34.15	0.0513
	59462	111.6	22.7	0.0521
	56276	103.82	30.45	0.055
	56106	93.78	31.88	0.0552
	57290	114.02	33.0	0.0564
	53926	107.35	35.35	0.058
	53868	111.5	36.07	0.0587
	54142	123.53	43.5	0.0601
	58108	115.33	33.23	0.0622
	53974	114.18	35.62	0.0643
	57936	108.92	25.75	0.0655
	59948	109.58	18.22	0.0673
	59470	112.22	22.72	0.0678
	59228	107.58	23.32	0.0693
	57079	113.03	34.95	0.0713
	53898	114.4	36.05	0.0818
	53978	112.63	35.08	0.0864
	54404	115.83	40.88	0.088
	54311	117.77	41.97	0.0958
	57014	105.87	34.57	0.0967
	53972	112.92	35.12	0.0997
	56082	103.5	34.58	0.1012
	57184	113.37	33.63	0.1018
	53615	106.7	38.8	0.103
	55437	81.25	30.28	0.1096
	57927	107.18	24.97	0.112
	53705	105.68	37.48	0.1124
	57806	105.9	26.25	0.1149
	53994	114.07	35.38	0.1156
	53740	109.23	37.93	0.1158
	57731	108.25	27.95	0.1178
	57387	113.13	31.0	0.1185
	57439	108.93	30.28	0.1188
	57562	111.37	29.58	0.1203
	57390	114.07	31.8	0.1214
	54826	117.1	36.25	0.1231
	59025	107.38	24.53	0.1258
	59297	114.28	23.18	0.1265
	53704	105.18	37.53	0.1335
	57734	108.23	27.57	0.1342
	57520	107.07	29.83	0.1421
	56186	104.2	31.33	0.1435
	57809	105.75	26.07	0.1436
	57078	112.47	34.15	0.1449
	59425	107.35	22.4	0.1489
	57511	106.45	29.85	0.1492
	54165	125.63	43.55	0.1557
	54334	121.23	41.52	0.1606
	57912	106.63	26.13	0.1609
	54857	120.33	36.07	0.1654
	57071	112.43	34.82	0.1669
	57196	114.87	33.47	0.1675
	59845	109.58	19.52	0.1706
	59229	107.7	23.18	0.1793
	57070	112.12	34.73	0.1807
	59215	106.62	23.33	0.1856
	59843	110.0	19.73	0.1861
	59856	110.75	19.62	0.1879
	59421	107.2	22.83	0.1888
	57910	106.08	25.77	0.1914
	53664	111.13	38.47	0.1931
	59855	110.47	19.23	0.196
	57720	107.17	27.88	0.1966
	54171	126.52	43.7	0.1989
	57451	110.23	30.78	0.2052
	54134	121.28	43.6	0.2079
	54333	122.85	41.97	0.2102
	56172	102.23	31.9	0.2168
	54337	121.12	41.13	0.2174
	55294	91.1	32.35	0.2201
	54208	116.47	42.18	0.2215
	58114	116.18	33.48	0.2263
	54236	122.55	42.38	0.2287
	53942	109.5	35.82	0.2379
	59757	110.37	20.0	0.2413
	56745	99.95	25.68	0.2435
	57195	114.62	33.62	0.2444
	57007	105.18	34.18	0.2464
	57178	112.58	33.03	0.2474
	54425	117.47	40.4	0.2479
	59227	107.15	23.08	0.2493
	57012	106.2	34.98	0.2518
	57048	108.72	34.4	0.2525
	57483	113.17	30.67	0.254
	57614	106.22	28.33	0.2557
	59493	114.0	22.53	0.2557
	53564	111.15	39.38	0.2592
	57298	114.55	32.22	0.2596
	57643	109.83	29.0	0.2625
	56317	94.22	29.22	0.2632
	59431	108.22	22.63	0.2654
	53989	113.95	35.05	0.2655
	56196	104.73	31.45	0.2665
	57518	106.53	29.38	0.2677
	54843	119.2	36.75	0.2713
	57037	108.98	34.93	0.2718
	57030	108.15	34.7	0.274
	54909	115.55	35.08	0.2785
	54213	119.02	42.93	0.2852
	59419	106.75	22.1	0.2856
	56331	97.83	29.67	0.2894
	55299	92.07	31.48	0.291
	53754	110.22	37.5	0.2915
	57505	105.58	29.42	0.2918
	57516	106.47	29.58	0.2926
	57807	105.47	26.2	0.2954
	59644	109.13	21.45	0.2992
	54335	122.08	41.68	0.3069
	57106	106.15	33.32	0.3072
	57293	114.98	32.73	0.3078
	57072	112.75	34.92	0.3092
	59854	110.1	19.37	0.3118
	54064	125.15	44.38	0.3168
	56286	104.25	30.55	0.3176
	59213	106.92	23.73	0.3218
	56137	97.17	31.15	0.3309
	53614	106.2	38.47	0.3334
	57343	109.53	31.9	0.3363
	53775	112.53	37.43	0.3381
	57633	108.77	28.83	0.3415
	57076	112.78	34.73	0.349
	57261	111.52	33.12	0.3501
	55279	90.02	31.38	0.3509
	54012	117.6	44.58	0.3518
	57296	114.73	32.35	0.3529
	56693	104.87	26.58	0.3551
	57002	105.65	34.85	0.3561
	53882	113.07	36.05	0.3564
	56383	103.87	29.83	0.3592
	59057	110.18	24.13	0.3594
	54455	120.7	40.58	0.3613
	57156	111.5	33.3	0.3656
	59027	107.25	24.13	0.3665
	57808	105.75	26.32	0.3667
	59471	112.05	22.93	0.3692
	53723	107.38	37.8	0.37
	54102	116.12	43.95	0.373
	57049	109.73	34.52	0.3755
	57514	106.22	29.58	0.3759
	57477	112.22	30.07	0.3767
	53687	113.63	37.78	0.3909
	56386	103.75	29.57	0.3915
	59655	110.62	21.65	0.3922
	53738	108.17	36.92	0.3936
	57198	114.62	33.55	0.3952
	56284	103.48	30.42	0.4028
	57091	114.3	34.78	0.4056
	56192	104.67	32.95	0.4062
	56399	104.98	29.18	0.4071
	56493	104.97	28.85	0.4077
	58007	115.3	34.07	0.4086
	57640	109.45	28.58	0.4177
	53859	110.67	36.1	0.419
	55664	87.08	28.63	0.4206
	59289	113.73	22.97	0.4256
	56395	104.67	29.52	0.4265
	57426	107.8	30.68	0.4273
	57835	108.43	26.72	0.4284
	53886	113.67	36.57	0.4285
	57932	108.53	25.97	0.4293
	57502	105.7	29.7	0.4338
	54161	125.22	43.9	0.4349
	57911	106.65	26.67	0.44
	59426	107.9	22.63	0.4431
	56272	103.88	30.82	0.4506
	53663	111.82	38.92	0.4527
	56391	103.82	30.08	0.4575
	56227	95.77	29.87	0.4602
	55472	88.63	30.95	0.4624
	59279	112.87	23.18	0.4624
	53975	112.4	35.48	0.4632
	57204	105.23	32.58	0.4645
